#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 04 28 13 00 166  2.6  3.2 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 04 28 14 00 273  6.8  7.9 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 04 28 15 00 144  1.3  1.6 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 04 28 16 00 280  5.0  6.0 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 04 28 17 00 225  2.8  3.3 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 04 28 18 00 217  5.5  6.2 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 04 28 19 00 245  6.1  7.4 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 04 28 20 00 258  2.6  3.2 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 04 28 21 00 229  5.3  6.1 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 04 28 22 00 214  5.5  6.8 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 04 28 23 00 217  5.5  6.7 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 04 29 00 00 213  6.2  7.3 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 04 29 01 00 230  6.8  7.9 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 04 29 02 00 239  5.5  6.8 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 04 29 03 00 230  5.6  6.1 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 04 29 04 00 224  6.6  7.7 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 04 29 05 00 231  7.2  8.9 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 04 29 06 00 217  4.4  5.2 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 04 29 07 00 218  5.7  6.2 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 04 29 08 00 230  6.6  8.0 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 04 29 09 00 229 10.0 11.7 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 04 29 10 00 247  8.1  9.3 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 04 29 11 00 247  7.8  8.8 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 04 29 12 00 249  7.7  9.8 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 04 29 13 00 263  9.1 11.8 99.00 99.00 99.00 999 9999.0   7.6 999.0 999.0 99.0 99.00
2024 04 29 14 00 219  7.4  8.4 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 04 29 15 00 239  8.1 10.1 99.00 99.00 99.00 999 9999.0   8.6 999.0 999.0 99.0 99.00
2024 04 29 16 00 265  8.9 10.0 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 04 29 17 00 264  6.7  7.9 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 04 29 18 00 285  2.5  3.1 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2024 04 29 19 00 309  8.9  9.9 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 04 29 20 00 305  3.4  3.8 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 04 29 21 00 297  2.7  3.3 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 04 29 22 00 253  3.3  3.9 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 04 29 23 00 257  3.3  4.0 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 04 30 00 00 236  4.0  5.1 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 04 30 01 00 236  5.6  6.3 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 04 30 02 00 234  4.8  5.5 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 04 30 03 00 214  3.6  4.2 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 04 30 04 00 222  5.0  5.9 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 04 30 05 00 183  3.1  4.7 99.00 99.00 99.00 999 9999.0   8.8 999.0 999.0 99.0 99.00
2024 04 30 06 00 252  7.5  8.6 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 04 30 07 00 208  7.6  9.6 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
2024 04 30 08 00 230  6.4  7.7 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2024 04 30 09 00 227  7.2  8.9 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 04 30 10 00 218  8.4  9.3 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 04 30 11 00 204  8.8 10.6 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 04 30 12 00 243  5.6  6.8 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0 99.00
2024 04 30 13 00 212  5.4  6.6 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0 99.00
2024 04 30 14 00 226  8.8 10.5 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 04 30 15 00 236  8.0  9.3 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 04 30 16 00 229  7.3  8.4 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 04 30 17 00 233  8.3  9.5 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 04 30 18 00 260  8.2  9.6 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 04 30 19 00 259  8.5  9.3 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 04 30 20 00 270  9.8 10.7 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 04 30 21 00 291  6.9  8.6 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 04 30 22 00 288  7.4  8.6 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 04 30 23 00 291  5.6  7.1 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 05 01 00 00 298  5.7  7.1 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 01 01 00 293  4.8  6.0 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 05 01 02 00 309  6.1  6.7 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 01 03 00 324  5.7  6.5 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 01 04 00 353  3.5  4.0 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 01 05 00 330  4.0  4.5 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 05 01 06 00  42  0.6  0.8 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 05 01 07 00  93  2.0  2.5 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
2024 05 01 08 00  66  1.4  1.6 99.00 99.00 99.00 999 9999.0   7.7 999.0 999.0 99.0 99.00
2024 05 01 09 00  65  1.4  1.6 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 05 01 10 00  78  1.5  2.1 99.00 99.00 99.00 999 9999.0   5.8 999.0 999.0 99.0 99.00
2024 05 01 11 00  65  2.4  2.7 99.00 99.00 99.00 999 9999.0   5.5 999.0 999.0 99.0 99.00
2024 05 01 12 00  79  2.3  3.5 99.00 99.00 99.00 999 9999.0   5.0 999.0 999.0 99.0 99.00
2024 05 01 13 00  73  2.3  3.1 99.00 99.00 99.00 999 9999.0   4.7 999.0 999.0 99.0 99.00
2024 05 01 14 00  79  2.3  3.0 99.00 99.00 99.00 999 9999.0   4.9 999.0 999.0 99.0 99.00
2024 05 01 15 00  71  2.2  2.8 99.00 99.00 99.00 999 9999.0   6.0 999.0 999.0 99.0 99.00
2024 05 01 16 00  90  1.9  2.4 99.00 99.00 99.00 999 9999.0   7.7 999.0 999.0 99.0 99.00
2024 05 01 17 00  59  1.8  2.7 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 05 01 18 00 301  1.1  1.3 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 05 01 19 00 273  2.2  2.7 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 05 01 20 00 234  2.8  4.0 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 01 21 00 234  3.8  4.5 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 01 22 00 219  2.6  3.2 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 01 23 00 213  2.6  3.1 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 02 00 00 196  3.6  4.4 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 05 02 01 00 217  4.2  5.0 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 05 02 02 00 199  4.2  5.1 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 05 02 03 00 137  1.8  2.3 99.00 99.00 99.00 999 9999.0   8.6 999.0 999.0 99.0 99.00
2024 05 02 04 00 116  2.6  3.9 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0 99.00
2024 05 02 05 00 112  1.9  2.3 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 05 02 06 00 109  3.1  4.5 99.00 99.00 99.00 999 9999.0   7.7 999.0 999.0 99.0 99.00
2024 05 02 07 00  88  3.6  4.4 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 05 02 08 00  96  2.7  3.6 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 05 02 09 00 182  9.0 10.5 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 05 02 10 00 245  7.6  9.4 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 02 11 00 257  8.6  9.9 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 02 12 00 271  7.9  9.0 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 02 13 00 268  6.9  8.2 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 02 14 00 258  7.5  9.1 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 02 15 00 231  5.1  6.3 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 02 16 00 191  6.2  7.1 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 02 17 00 204  5.8  7.5 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 02 18 00 196  8.2  9.3 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 05 02 19 00 192  7.1  8.2 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 05 02 20 00 202  7.1  8.1 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 05 02 21 00 204  6.4  7.8 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 05 02 22 00 214  5.9  6.7 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 05 02 23 00 271  3.1  3.6 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 05 03 00 00 323  2.4  2.8 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 05 03 01 00 236  2.2  2.9 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 05 03 02 00 220  2.7  3.3 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 05 03 03 00 218  2.9  3.4 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 03 04 00 203  3.0  3.4 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 05 03 05 00 201  4.0  4.8 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 05 03 06 00 135  1.0  1.6 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 05 03 07 00 123  2.1  2.3 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2024 05 03 08 00  97  2.9  3.1 99.00 99.00 99.00 999 9999.0   8.5 999.0 999.0 99.0 99.00
2024 05 03 09 00  96  1.8  2.0 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 05 03 10 00  91  3.1  3.7 99.00 99.00 99.00 999 9999.0   7.4 999.0 999.0 99.0 99.00
2024 05 03 11 00  97  3.1  3.4 99.00 99.00 99.00 999 9999.0   7.0 999.0 999.0 99.0 99.00
2024 05 03 12 00  94  2.9  3.6 99.00 99.00 99.00 999 9999.0   6.5 999.0 999.0 99.0 99.00
2024 05 03 13 00  94  4.0  5.1 99.00 99.00 99.00 999 9999.0   6.6 999.0 999.0 99.0 99.00
2024 05 03 14 00  86  3.2  4.1 99.00 99.00 99.00 999 9999.0   7.4 999.0 999.0 99.0 99.00
2024 05 03 15 00  99  2.0  3.0 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
2024 05 03 16 00  88  2.0  2.7 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 05 03 17 00 171  3.1  3.9 99.00 99.00 99.00 999 9999.0  12.3 999.0 999.0 99.0 99.00
2024 05 03 18 00 205  4.5  5.0 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 05 03 19 00 189  7.7  8.2 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 05 03 20 00 187  6.1  7.0 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 03 21 00 126  1.2  1.9 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 05 03 22 00 116  1.5  2.5 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 05 03 23 00 142  1.5  2.6 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 05 04 00 00 184 10.5 12.7 99.00 99.00 99.00 999 9999.0  11.5 999.0 999.0 99.0 99.00
2024 05 04 01 00 189 12.5 14.2 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 05 04 02 00 185  9.9 11.8 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 05 04 03 00 258  5.9  6.7 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 04 04 00 157  0.8  0.9 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 04 05 00 170  1.8  2.3 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 05 04 06 00 244  4.5  5.3 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 04 07 00 272  3.6  4.3 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 05 04 08 00 304  1.4  1.7 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 04 09 00 263  2.2  2.7 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 05 04 10 00 316  8.3  9.3 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 05 04 11 00 332  7.3  8.0 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 05 04 12 00 322  8.6  9.7 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 05 04 13 00 302  9.2 10.4 99.00 99.00 99.00 999 9999.0   8.3 999.0 999.0 99.0 99.00
2024 05 04 14 00 309  7.8  8.9 99.00 99.00 99.00 999 9999.0   8.3 999.0 999.0 99.0 99.00
2024 05 04 15 00 290  7.2  8.1 99.00 99.00 99.00 999 9999.0   8.1 999.0 999.0 99.0 99.00
2024 05 04 16 00 284  5.3  6.4 99.00 99.00 99.00 999 9999.0   8.3 999.0 999.0 99.0 99.00
2024 05 04 17 00 302  3.9  4.8 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 05 04 18 00 248  3.7  4.4 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
2024 05 04 19 00 238  3.1  4.3 99.00 99.00 99.00 999 9999.0   8.5 999.0 999.0 99.0 99.00
2024 05 04 20 00 290  5.1  6.7 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 05 04 21 00 300  5.3  6.6 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 05 04 22 00 294  4.0  5.0 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 05 04 23 00 306  5.3  6.1 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 05 05 00 00 299  7.3  8.2 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 05 05 01 00 303  8.8  9.9 99.00 99.00 99.00 999 9999.0   8.8 999.0 999.0 99.0 99.00
2024 05 05 02 00 283  7.8  9.6 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 05 05 03 00 308  8.1  9.6 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 05 05 04 00 305  8.4  9.7 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 05 05 00 302  9.1  9.7 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 05 06 00 288  7.0  8.1 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 05 05 07 00 286  5.6  7.1 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 05 05 08 00 256  8.2  9.3 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 05 09 00 262  7.9  9.1 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 05 10 00 258  7.2  8.5 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 05 05 11 00 244  6.8  8.4 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 05 05 12 00 239  6.7  8.1 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 05 05 13 00 227  7.9  9.4 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 05 05 14 00 249 10.0 12.0 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 05 05 15 00 224  7.8  9.6 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 05 05 16 00 227 10.7 12.1 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 05 05 17 00 207  8.3 10.5 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 05 05 18 00 247  9.2 11.0 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 05 19 00 269 10.5 12.0 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 05 05 20 00 249  6.3  8.0 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 05 21 00 233  7.4  9.5 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 05 05 22 00 231  9.3 10.4 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 05 23 00 232  9.3 10.6 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 05 06 00 00 225  9.3 10.5 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 06 01 00 233  9.5 11.0 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 06 02 00 204  9.2 10.6 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 05 06 03 00 203 10.8 12.5 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 06 04 00 195  7.4  9.5 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 06 05 00 197 11.2 13.3 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 06 06 00 204 11.7 13.4 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 05 06 07 00 203 12.2 14.8 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 05 06 08 00 196 14.6 16.0 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 05 06 09 00 198 15.1 17.8 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 05 06 10 00 196 13.4 15.6 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 05 06 11 00 245  4.6  5.7 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 05 06 12 00 243  6.3  9.0 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 05 06 13 00 241  4.3  5.3 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 05 06 14 00 275  7.1  8.1 99.00 99.00 99.00 999 9999.0   8.3 999.0 999.0 99.0 99.00
2024 05 06 15 00 276  6.6  7.7 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 05 06 16 00 238  4.9  5.5 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 06 17 00 247  6.2  7.1 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 06 18 00 252  6.4  7.0 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 06 19 00 243  6.1  7.1 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 05 06 20 00 238  7.8  9.4 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 05 06 21 00 246  7.0  8.6 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 05 06 22 00 243  7.2  8.0 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 05 06 23 00 235  7.0  8.4 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 05 07 00 00 250  7.0  8.8 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 05 07 01 00 288  5.0  7.2 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 05 07 02 00 270  6.0  7.0 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 05 07 03 00 298  4.0  4.6 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 05 07 04 00 285  4.7  6.0 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 07 05 00 335  6.1  6.7 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 05 07 06 00 297  2.7  3.5 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 05 07 07 00 323  4.4  4.8 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 05 07 08 00 170  1.2  1.4 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 05 07 09 00 125  2.0  2.1 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 05 07 10 00 302  5.5  6.4 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 05 07 11 00 330  4.7  6.0 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 05 07 12 00 318  4.7  5.7 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 07 13 00 324  6.3  7.5 99.00 99.00 99.00 999 9999.0   8.8 999.0 999.0 99.0 99.00
2024 05 07 14 00  86  3.8  4.6 99.00 99.00 99.00 999 9999.0   6.4 999.0 999.0 99.0 99.00
2024 05 07 15 00  80  0.9  1.3 99.00 99.00 99.00 999 9999.0   8.6 999.0 999.0 99.0 99.00
2024 05 07 16 00  70  1.0  1.5 99.00 99.00 99.00 999 9999.0   8.8 999.0 999.0 99.0 99.00
2024 05 07 17 00 282  1.9  2.7 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 05 07 18 00 228  1.4  2.2 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 05 07 19 00 325  4.3  4.9 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 05 07 20 00 316  4.8  5.4 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 05 07 21 00 307  4.7  5.5 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 07 22 00 320  4.9  5.7 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 05 07 23 00 330  4.9  5.4 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 08 00 00 341  5.1  5.7 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 05 08 01 00 346  6.3  7.3 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 05 08 02 00 346  6.9  7.7 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 05 08 03 00 353  7.9  8.8 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
